nodesPerPartition bytesPerNode cliquesPerPartition
59 1 2
53 1 2
49 1 4
35 1 4
35 1 2
30 1 2
7 1 2
4 1 1
9 1 2
4 1 2
8 1 2
7 1 3
15 1 3
38 1 2
8 1 2
34 1 5
45 1 2
39 1 2
29 1 2
33 1 8
31 1 8
44 2 8
8 1 2
21 1 1
33 1 4
33 1 2
25 1 2
10 1 2
35 1 3
29 1 4
10 1 3
14 1 2
25 1 3
15 1 2
26 1 2
34 1 3
28 1 3
26 1 4
16 1 4
20 1 5
39 2 11
12 1 2
19 1 3
9 1 3
31 1 4
19 1 2
23 1 2
6 1 2
7 1 2
7 1 2
26 1 3
14 1 3
27 1 4
14 1 4
22 2 9
28 2 5
14 1 2
15 1 2
26 1 2
6 1 1
15 1 2
15 1 2
7 1 2
53 3 16
29 1 4
27 1 8
23 2 11
45 2 16
19 1 7
9 1 7
26 1 8
24 1 6
10 1 2
14 1 4
40 1 3
25 1 3
22 1 2
12 1 2
8 1 2
9 1 1
24 1 5
15 1 5
7 1 5
13 1 2
14 1 2
7 1 2
12 1 3
16 1 8
26 2 3
4 1 1
14 1 2
16 1 2
7 1 2
8 1 3
30 1 3
11 1 3
20 1 3
10 1 3
11 1 2
8 1 2
6 1 2
7 1 2
7 1 1
17 1 2
14 1 2
21 1 2
20 1 2
12 1 3
10 1 3
16 1 3
8 1 2
18 1 2
15 1 2
15 1 8
9 1 8
33 2 13
24 1 4
17 1 4
15 1 3
19 1 6
11 1 6
30 1 3
5 1 2
15 1 3
11 1 2
6 1 2
5 1 2
5 1 2
5 1 3
13 1 2
10 1 2
5 1 1
31 2 6
7 1 2
18 1 2
10 1 2
9 1 1
23 2 13
14 1 3
15 1 7
10 1 7
22 1 3
7 1 2
7 1 2
13 1 2
7 1 2
10 1 3
10 1 2
12 1 2
27 1 6
13 1 3
19 2 4
11 1 2
7 1 2
10 1 2
5 1 2
17 1 2
15 1 3
12 1 2
8 1 3
20 1 2
5 1 2
17 1 3
6 1 3
11 1 2
5 1 2
11 1 2
11 1 2
8 1 3
11 1 3
11 1 4
6 1 2
6 1 2
5 1 2
8 1 3
15 1 2
14 1 2
16 1 2
22 1 2
8 1 2
18 1 4
9 1 4
17 1 3
14 1 2
12 1 2
9 1 2
16 1 2
7 1 2
9 1 3
18 1 2
7 1 2
8 1 2
17 1 4
13 1 4
14 1 5
19 1 3
18 1 5
9 1 5
19 1 4
13 1 4
20 1 2
23 1 3
10 1 2
7 1 2
21 1 2
15 1 3
17 1 3
19 1 3
9 1 3
6 1 2
13 1 2
33 2 12
12 1 2
7 1 2
15 1 3
9 1 3
8 1 2
13 1 2
9 1 2
16 1 2
5 1 2
14 1 2
12 1 3
11 1 4
16 1 4
13 1 2
10 1 4
8 1 4
12 1 4
15 1 3
6 1 3
12 1 2
12 1 3
12 1 7
14 1 5
18 1 2
13 1 2
7 1 2
7 1 2
20 1 4
8 1 4
14 1 2
11 1 2
13 1 2
13 1 2
14 1 4
10 1 2
5 1 1
20 1 2
9 1 2
47 2 7
25 1 2
5 1 2
10 1 1
27 1 1
28 1 4
15 1 3
11 1 2
13 1 3
10 1 3
9 1 2
14 1 2
14 1 2
8 1 2
15 1 5
17 1 3
8 1 2
7 1 2
7 1 2
15 1 2
13 1 2
12 1 2
13 1 3
9 1 2
13 1 3
8 1 2
12 1 2
17 1 5
6 1 5
19 1 4
9 1 3
8 1 2
11 1 7
7 1 7
23 1 3
6 1 2
5 1 2
14 1 2
7 1 2
4 1 2
4 1 2
4 1 3
13 1 3
17 1 2
9 1 1
13 1 3
23 2 6
69 4 14
11 1 2
9 1 2
22 1 3
20 1 3
14 1 2
3 1 1
11 1 2
7 1 2
17 1 4
11 1 4
10 1 4
11 1 3
9 1 2
13 1 3
5 1 2
10 1 4
16 1 3
15 1 4
18 1 7
11 1 7
22 1 5
16 1 2
7 1 2
16 1 2
5 1 2
9 1 2
20 1 4
3 1 1
9 1 4
14 1 2
4 1 2
12 1 2
7 1 1
8 1 2
10 1 2
11 1 2
13 1 3
14 1 4
12 1 2
4 1 2
14 1 7
27 1 3
5 1 1
11 1 3
8 1 3
9 1 3
10 1 2
7 1 2
7 1 1
22 1 2
10 1 2
12 1 2
12 1 2
5 1 2
9 1 3
11 1 2
11 1 2
4 1 1
13 1 4
17 1 3
11 1 3
13 1 5
13 1 4
13 1 5
21 1 5
15 1 4
11 1 3
9 1 3
11 1 2
12 1 3
13 1 4
14 1 5
11 1 5
16 1 3
10 1 4
13 1 2
6 1 2
7 1 4
8 1 2
14 1 4
9 1 4
7 1 2
11 1 3
15 1 3
4 1 1
12 1 2
12 1 3
14 1 2
4 1 2
10 1 2
14 1 4
14 1 3
9 1 2
10 1 2
14 1 3
12 1 2
5 1 1
10 1 3
4 1 1
8 1 2
6 1 2
4 1 1
18 1 2
6 1 2
5 1 1
14 1 2
9 1 2
8 1 3
16 1 2
14 1 2
11 1 2
11 1 2
37 2 5
15 1 3
9 1 2
15 1 3
16 1 4
34 1 2
11 1 2
6 1 2
6 1 2
14 1 4
12 1 2
13 1 2
4 1 2
5 1 1
13 1 2
9 1 2
9 1 2
9 1 3
12 1 2
6 1 2
5 1 1
9 1 3
7 1 3
6 1 2
13 1 2
7 1 2
6 1 2
5 1 2
9 1 5
14 1 3
7 1 3
8 1 4
16 1 5
5 1 2
5 1 5
11 1 8
35 2 10
30 3 14
4 1 3
7 1 3
11 1 2
19 1 2
18 1 7
30 2 6
7 1 1
15 1 2
11 1 2
7 1 2
12 1 8
3 1 1
4 1 4
25 2 9
7 1 2
10 1 2
10 1 8
17 2 6
11 1 4
13 1 2
10 1 3
11 1 3
5 1 3
14 1 2
7 1 2
11 1 2
7 1 2
13 1 2
8 1 2
19 1 2
13 1 2
8 1 2
15 1 2
10 1 2
9 1 3
11 1 3
8 1 2
10 1 4
12 1 2
6 1 2
5 1 2
5 1 2
4 1 1
10 1 4
12 1 3
8 1 2
5 1 1
17 1 3
7 1 3
9 1 3
12 1 3
8 1 2
7 1 2
9 1 2
10 1 2
12 1 2
7 1 2
10 1 3
8 1 3
7 1 2
6 1 2
6 1 3
8 1 2
12 1 7
13 1 2
10 1 2
6 1 2
4 1 2
3 1 2
16 1 2
19 1 3
8 1 2
7 1 3
9 1 2
13 1 2
8 1 2
10 1 2
5 1 1
6 1 2
8 1 1
9 1 2
10 1 1
16 1 3
13 1 3
15 1 4
13 1 2
10 1 2
10 1 2
10 1 1
18 1 8
28 2 12
39 2 6
17 1 2
7 1 2
7 1 2
5 1 2
4 1 2
5 1 2
4 1 2
10 1 3
11 1 2
6 1 2
6 1 4
7 1 2
7 1 2
8 1 2
15 1 3
12 1 2
19 1 5
10 1 5
12 1 2
5 1 2
10 1 3
6 1 3
14 1 4
13 1 2
9 1 2
10 1 3
9 1 2
3 1 2
5 1 4
17 1 2
13 1 2
9 1 2
10 1 2
8 1 4
11 1 2
3 1 1
11 1 2
11 1 4
13 1 5
15 1 2
9 1 2
9 1 2
7 1 2
5 1 2
9 1 2
10 1 6
18 1 6
18 1 6
25 1 5
15 1 5
16 1 3
13 1 3
15 1 4
12 1 5
13 1 6
17 1 4
10 1 2
11 1 2
7 1 2
7 1 2
12 1 3
10 1 2
4 1 2
8 1 2
7 1 3
4 1 3
13 1 3
15 1 3
5 1 3
8 1 2
6 1 1
8 1 2
16 1 8
11 1 8
19 1 5
8 1 5
11 1 2
11 1 1
14 1 2
8 1 2
9 1 2
8 1 2
7 1 2
11 1 3
10 1 3
9 1 3
5 1 3
7 1 3
6 1 4
12 1 2
9 1 2
10 1 2
8 1 2
7 1 2
9 1 3
9 1 3
13 1 2
11 1 2
6 1 2
7 1 2
5 1 1
19 1 4
6 1 1
15 1 2
4 1 2
10 1 3
11 1 4
13 1 2
10 1 2
8 1 1
11 1 2
5 1 2
10 1 3
12 1 2
8 1 2
5 1 2
4 1 1
19 2 6
15 1 3
12 1 2
10 1 3
7 1 3
19 1 2
17 1 3
5 1 3
5 1 2
23 1 3
13 1 3
8 1 3
13 1 3
7 1 2
14 1 2
11 1 3
13 1 3
13 1 7
11 1 2
18 1 3
8 1 2
8 1 2
9 1 2
14 1 3
10 1 2
9 1 2
8 1 2
9 1 2
10 1 2
17 1 2
6 1 2
5 1 2
6 1 2
7 1 2
8 1 2
5 1 1
10 1 2
16 1 5
14 1 5
15 1 3
8 1 3
16 1 2
12 1 4
10 1 5
10 1 3
6 1 3
5 1 1
13 1 2
4 1 2
14 1 3
8 1 2
8 1 2
9 1 4
11 1 2
4 1 1
11 1 3
3 1 1
7 1 2
9 1 3
11 1 2
9 1 2
9 1 3
13 1 5
20 1 3
7 1 2
10 1 2
6 1 2
3 1 1
12 1 2
5 1 2
10 1 5
9 1 5
13 1 2
3 1 2
8 1 2
11 1 6
6 1 6
15 1 3
17 1 4
9 1 4
12 1 4
6 1 4
10 1 3
5 1 3
13 1 5
15 1 3
17 1 7
15 1 4
9 1 4
14 1 3
9 1 3
10 1 2
5 1 2
5 1 2
8 1 3
12 1 2
5 1 2
4 1 2
5 1 3
15 1 2
8 1 2
9 1 2
10 1 2
10 1 2
11 1 5
10 1 2
9 1 4
11 1 3
16 1 5
9 1 5
10 1 3
13 1 2
6 1 2
6 1 2
12 1 2
6 1 2
6 1 2
9 1 2
9 1 2
9 1 3
7 1 4
9 1 3
6 1 3
10 1 2
9 1 2
11 1 3
10 1 2
8 1 2
8 1 2
7 1 2
9 1 2
8 1 2
7 1 3
8 1 2
8 1 6
18 1 8
16 1 6
16 1 8
44 3 11
6 1 2
7 1 2
4 1 1
9 1 3
13 1 3
14 1 3
10 1 3
9 1 3
5 1 3
10 1 2
9 1 5
5 1 5
15 1 4
5 1 4
16 1 3
7 1 2
5 1 2
15 1 2
14 1 3
7 1 3
10 1 2
8 1 4
10 1 2
9 1 2
10 1 2
4 1 2
10 1 2
9 1 2
13 1 3
4 1 1
7 1 3
9 1 3
10 1 3
6 1 3
10 1 2
12 1 2
9 1 4
5 1 4
12 1 5
10 1 3
6 1 5
14 1 2
9 1 2
9 1 3
16 1 6
13 1 6
12 1 8
26 2 9
17 2 4
6 1 2
9 1 2
8 1 2
6 1 2
10 1 2
5 1 2
7 1 2
7 1 2
11 1 2
10 1 3
12 1 2
6 1 2
14 1 2
8 1 2
6 1 3
18 1 2
6 1 2
9 1 2
15 1 2
6 1 1
15 1 2
9 1 3
6 1 3
11 1 2
10 1 2
7 1 4
13 1 4
14 1 7
20 1 2
6 1 2
8 1 2
6 1 2
8 1 1
9 1 2
9 1 2
7 1 2
6 1 2
7 1 2
3 1 1
9 1 2
7 1 1
14 1 3
5 1 2
11 1 5
9 1 2
4 1 2
5 1 2
6 1 4
16 1 4
10 1 5
8 1 1
22 2 6
3 1 1
9 1 2
10 1 4
20 1 2
5 1 2
8 1 2
8 1 4
13 1 2
7 1 3
14 1 2
5 1 2
13 1 3
7 1 3
9 1 3
14 1 7
17 1 5
12 1 5
13 1 3
10 1 2
9 1 2
12 1 3
13 1 3
7 1 3
11 1 2
13 1 2
10 1 2
6 1 2
8 1 1
20 1 6
18 1 6
5 1 3
12 1 2
10 1 2
9 1 2
6 1 2
9 1 3
11 1 3
6 1 3
11 1 2
4 1 2
3 1 1
6 1 3
7 1 5
17 1 2
9 1 2
14 1 3
9 1 3
14 1 2
10 1 2
10 1 2
8 1 2
12 1 2
7 1 1
14 1 2
16 1 2
10 1 2
7 1 2
12 1 2
10 1 2
7 1 3
6 1 3
14 1 2
12 1 2
10 1 2
6 1 3
11 1 2
10 1 2
6 1 2
11 1 2
9 1 2
9 1 2
9 1 2
8 1 2
8 1 2
8 1 2
7 1 2
5 1 2
8 1 2
5 1 2
6 1 2
5 1 2
5 1 3
4 1 3
7 1 2
5 1 2
6 1 2
6 1 2
8 1 2
4 1 1
5 1 2
7 1 2
6 1 2
10 1 3
6 1 3
21 1 4
13 1 4
10 1 3
6 1 5
10 1 2
8 1 1
39 3 12
17 1 3
5 1 2
9 1 2
9 1 4
11 1 2
10 1 2
16 1 5
12 1 3
7 1 2
9 1 2
10 1 2
19 1 3
7 1 2
5 1 3
9 1 2
7 1 2
5 1 2
7 1 1
14 1 2
8 1 2
8 1 2
14 1 2
9 1 2
4 1 1
6 1 1
15 1 3
9 1 3
